487892.52998901,3281633.38999268,404.47000122
487891.65001465,3281634.49999329,404.47000122
487890.61000610,3281636.12000366,404.51000977
487890.05000854,3281638.51999756,404.50000000
487889.89000488,3281641.01999756,404.63000488
487886.83998657,3281645.26000305,404.55999756
487884.55000854,3281649.51999756,404.57000732
487884.46001221,3281650.87000366,404.54998779
487882.51000000,3281652.78000732,404.63000488
487880.23999573,3281657.01000305,404.70999146
487877.51000000,3281659.71999451,404.61999512
487877.28000427,3281660.15999695,404.70999146
487876.90999390,3281660.82000061,404.69000244
487876.31000305,3281662.70000549,404.67001343
487874.51999451,3281665.85999390,404.60000610
487874.45000244,3281666.26999756,404.61999512
487873.76999451,3281666.96000000,404.66000366
487873.01000000,3281667.81000610,404.73999023
487871.64000488,3281670.74999329,404.82000732
487871.48999573,3281671.13999268,404.82998657
487869.59999634,3281673.29000183,404.85000610
487869.06000305,3281674.59000488,404.80999756
487868.90999390,3281674.96000000,404.85000610
487868.14000488,3281676.62000366,404.79000854
487866.51000000,3281679.23999878,404.80999756
487866.12999512,3281680.40000244,404.85998535
487865.62999512,3281681.62000366,404.83999634
487865.48999573,3281681.88999268,404.83999634
487865.34000183,3281682.12999817,404.85000610
487865.03000427,3281682.73999878,404.79998779
487864.67000366,3281683.62999817,404.88000488
487863.62000061,3281688.56000610,404.85000610
487860.29999329,3281690.59000488,404.89999390
487858.89000488,3281692.42000671,404.95001221
487858.50000549,3281693.18999573,404.98001099
487858.17000366,3281693.71999451,405.00000000
487857.75000549,3281694.62000366,405.04000854
487857.34000183,3281695.21999451,405.00000000
487856.56000305,3281697.15000244,405.02999878
487856.45000244,3281697.40999695,405.02999878
487854.89000488,3281699.68999573,405.01998901
487854.47000671,3281700.82000061,405.05999756
487854.22000671,3281701.98000427,405.04998779
487853.73999573,3281702.49999329,405.07998657
487851.92000366,3281706.07999512,405.01000977
487850.73999573,3281708.65000244,405.04000854
487850.11000610,3281710.09999939,405.10000610
487849.58000732,3281710.68000122,405.11999512
487848.54999329,3281712.73999878,405.16000366
487848.14000488,3281714.23999878,405.17999268
487845.93999268,3281716.46000000,405.11999512
487844.78000427,3281718.76999756,405.19000244
487844.54999329,3281719.07999512,405.14001465
487843.67000366,3281721.26999756,405.14999390
487842.64000488,3281722.32000061,405.26998901
487841.87000061,3281723.73999878,405.38000488
487841.45000244,3281725.76999756,405.23999023
487840.90999390,3281726.26999756,405.25000000
487839.42000366,3281727.89000031,405.29998779
487839.15999390,3281728.32000061,405.32000732
487838.79999329,3281729.07000061,405.29998779
487838.17000366,3281729.79000183,405.33999634
487836.48000122,3281733.72000214,405.32000732
487835.98000122,3281734.65999695,405.30999756
487835.00000549,3281735.75000092,405.32000732
487833.97000671,3281738.19999786,405.32000732
487832.37999512,3281741.22000214,405.45001221
487832.28000427,3281742.26999756,405.26000977
487830.56000305,3281744.72999664,405.32000732
487830.14000488,3281745.51000305,405.32998657
487828.83000732,3281747.39000031,405.42001343
487828.06000305,3281749.25000092,405.39999390
487827.48000122,3281750.83999725,405.45999146
487825.00000549,3281753.47999664,405.47000122
487824.59999634,3281754.34999939,405.48999023
487823.39000488,3281756.44999786,405.48999023
487822.86000610,3281757.59999939,405.48001099
487821.37000061,3281760.30999847,405.48999023
487820.72000671,3281761.44000336,405.57000732
487820.51999451,3281761.89000031,405.54000854
487819.01999451,3281763.93000122,405.57000732
487818.70999695,3281764.43000122,405.60000610
487818.48000122,3281764.80999847,405.57998657
487817.50000549,3281766.48999878,405.52999878
487816.83000732,3281767.75000092,405.58999634
487816.59000183,3281768.43000122,405.61999512
487816.26000000,3281769.33000275,405.60998535
487815.72000671,3281773.40000244,405.60000610
487815.65999390,3281773.57000061,405.57998657
487811.42000366,3281777.61000153,405.67999268
487810.92000366,3281778.29000183,405.70999146
487809.86000610,3281779.59999939,405.73001099
487809.73000122,3281779.77999969,405.73001099
487809.36000610,3281780.33999725,405.76000977
487808.29999329,3281781.83999725,405.79998779
487808.09000183,3281782.29999634,405.79998779
487807.78000427,3281782.76000305,405.83999634
487807.51000000,3281783.15000244,405.82000732
487807.01999451,3281783.82000061,405.82000732
487805.56000305,3281786.12999817,405.89001465
487805.03000427,3281787.18000122,405.85000610
487804.84999634,3281787.64999863,405.86999512
487803.97000671,3281788.96000000,405.85998535
487803.67000366,3281789.55999847,405.85998535
487802.89000488,3281790.93000122,405.91000366
487802.67000366,3281791.30000015,405.89999390
487801.78000427,3281792.54000183,405.89999390
487801.53000427,3281793.02999969,405.91000366
487801.09000183,3281793.64000031,405.92999268
487800.95000244,3281793.87999817,405.91000366
487800.50000549,3281794.59999939,405.92001343
487798.59999634,3281798.05999847,405.95001221
487798.51000000,3281798.36000153,405.95999146
487798.43999268,3281798.59000107,405.95999146
487798.31000305,3281799.07000061,405.97000122
487797.42000366,3281800.91000076,406.01000977
487796.98000122,3281802.09999939,405.98001099
487796.90999390,3281807.27999969,405.80999756
487792.51999451,3281810.48999878,406.05999756
487792.15999390,3281811.98000046,406.04998779
487791.87999512,3281812.57999893,406.02999878
487790.78000427,3281814.68999954,406.05999756
487790.50000549,3281815.41000076,406.04000854
487789.75000549,3281817.38000008,406.13000488
487787.08000732,3281819.96000000,406.14001465
487786.81000305,3281820.51999947,406.13000488
487786.58000732,3281820.89000031,406.14001465
487786.01999451,3281822.17999931,406.13000488
487785.04999329,3281823.86999985,406.17001343
487784.40999390,3281825.46000000,406.11999512
487782.26000000,3281828.84999939,406.22000122
487781.78000427,3281830.19999977,406.14999390
487780.76999451,3281832.09000011,406.20001221
487779.62999512,3281835.53999992,406.27999878
487778.04999329,3281838.64000031,406.16000366
487776.92000366,3281840.05000015,406.27999878
487776.11000610,3281841.51999994,406.32998657
487774.40999390,3281844.13000008,406.27999878
487773.92000366,3281844.73999997,406.26998901
487773.58000732,3281845.17000004,406.35998535
487772.20999695,3281848.33000000,406.32000732
487771.12000061,3281850.06999990,406.32000732
487770.48000122,3281851.49000021,406.32000732
487768.76999451,3281854.67999979,406.36999512
487767.76999451,3281856.39000031,406.36999512
487766.28000427,3281858.71000000,406.39001465
487766.18999268,3281858.98000046,406.45999146
487766.09000183,3281859.27000042,406.47000122
