-29.830000,-70.450000
-29.880000,-70.620000
-30.960000,-76.290000
-31.730000,-78.160000
-28.290000,-63.600000
-28.350000,-64.820000
-29.500000,-68.520000
-30.940000,-73.170000
-28.320000,-64.450000
-31.230000,-77.200000
-32.470000,-80.360000
-32.870000,-81.990000
-31.850000,-78.490000
-32.920000,-82.840000
-26.240000,-56.730000
-27.110000,-59.070000
-28.720000,-66.450000
-26.810000,-58.040000
-27.680000,-62.390000
-32.680000,-81.180000
-33.860000,-85.290000
-34.460000,-87.670000
-35.050000,-88.840000
-24.760000,-49.800000
-25.120000,-52.190000
-25.960000,-54.520000
-25.400000,-53.110000
-25.030000,-50.780000
-35.110000,-90.890000
-35.980000,-92.980000
-35.990000,-93.600000
-22.560000,-43.130000
-23.770000,-45.560000
-23.900000,-46.130000
-24.110000,-47.430000
-24.470000,-48.920000
-23.860000,-45.860000
-24.310000,-48.170000
-24.000000,-46.990000
-22.650000,-43.420000
-36.930000,-96.260000
-37.050000,-98.170000
-37.310000,-99.140000
-37.260000,-98.810000
-38.090000,-101.180000
-21.300000,-36.240000
-22.340000,-39.680000
-22.370000,-41.660000
-21.440000,-37.800000
-37.850000,-100.710000
-38.060000,-101.540000
-39.090000,-104.860000
-39.500000,-106.170000
-39.710000,-107.190000
-39.910000,-108.300000
-19.400000,-29.560000
-20.110000,-31.590000
-20.790000,-34.680000
-20.440000,-33.520000
-19.970000,-30.920000
-39.890000,-108.220000
-39.940000,-108.440000
-40.330000,-110.330000
-40.590000,-111.920000
-40.360000,-110.530000
-40.690000,-113.230000
-41.100000,-114.990000
-40.990000,-116.070000
-17.390000,-22.320000
-18.910000,-26.440000
-17.900000,-24.360000
-18.970000,-26.700000
-41.030000,-115.530000
-41.730000,-118.830000
-41.920000,-119.550000
-42.280000,-120.450000
-42.180000,-120.240000
-42.670000,-121.460000
-43.080000,-122.490000
-42.520000,-120.990000
-43.290000,-123.030000
-15.210000,-15.360000
-15.970000,-17.600000
-16.450000,-19.360000
-15.750000,-17.210000
-42.850000,-121.890000
-43.800000,-124.840000
-43.960000,-125.230000
-44.930000,-127.300000
-13.280000,-7.600000
-13.620000,-9.280000
-14.050000,-11.170000
-14.800000,-13.550000
-15.030000,-14.350000
-13.870000,-10.660000
-15.020000,-14.270000
-15.040000,-14.440000
-14.220000,-11.640000
-46.150000,-131.920000
-46.410000,-133.330000
-11.550000,-0.570000
-11.870000,-1.970000
-12.260000,-3.780000
-12.620000,-5.640000
-13.540000,-8.170000
-11.780000,-1.670000
-12.550000,-4.670000
-13.080000,-7.210000
-47.090000,-136.200000
-48.930000,-139.060000
-10.070000,5.510000
-10.690000,2.560000
-11.320000,0.570000
-10.520000,3.300000
-11.970000,-2.350000
-11.100000,1.020000
-48.850000,-142.220000
-49.060000,-143.920000
-50.040000,-146.460000
-8.780000,10.780000
-9.010000,9.640000
-8.880000,10.320000
-8.940000,8.900000
-49.890000,-146.180000
-50.650000,-149.670000
-50.910000,-150.320000
-52.320000,-153.780000
-7.030000,17.540000
-7.370000,16.600000
-7.190000,17.140000
-8.860000,14.300000
-51.930000,-153.130000
-52.520000,-155.600000
-52.780000,-157.450000
-53.140000,-158.750000
-5.460000,23.890000
-5.880000,21.450000
-6.660000,18.580000
-5.730000,22.420000
-6.420000,19.170000
-53.270000,-160.890000
-53.850000,-162.490000
-55.210000,-164.610000
-55.280000,-165.430000
-3.900000,30.930000
-5.340000,26.470000
-4.300000,29.360000
-55.280000,-165.570000
-55.640000,-167.940000
-55.430000,-166.870000
-55.590000,-169.850000
-55.830000,-170.850000
-56.810000,-173.110000
-1.720000,38.380000
-2.450000,36.530000
-2.920000,34.890000
-3.010000,33.900000
-2.390000,36.780000
-56.680000,-172.870000
-57.370000,-174.630000
-57.570000,-176.830000
-58.070000,-178.030000
-58.630000,-179.110000
-0.600000,45.470000
-1.240000,42.330000
-1.400000,40.180000
-2.690000,35.830000
-1.400000,41.410000
-1.560000,39.150000
-59.210000,-181.240000
-59.250000,-182.160000
-59.820000,-183.920000
-59.720000,-184.940000
0.940000,52.930000
0.490000,49.990000
-0.330000,46.320000
0.240000,47.830000
-0.800000,44.870000
-59.770000,-185.850000
-60.240000,-187.620000
-60.590000,-189.690000
-61.200000,-191.000000
-61.420000,-192.600000
2.030000,59.160000
0.460000,51.940000
1.620000,54.960000
-61.320000,-192.160000
-61.990000,-194.050000
-62.840000,-195.560000
-63.210000,-197.040000
-63.190000,-196.740000
-63.440000,-198.420000
3.610000,64.430000
3.240000,63.030000
-63.730000,-200.380000
-64.350000,-201.590000
-64.410000,-201.870000
-65.380000,-204.650000
6.020000,72.010000
5.040000,69.400000
3.280000,63.450000
5.070000,69.450000
-65.450000,-204.860000
-67.230000,-207.540000
-66.980000,-210.900000
7.580000,79.780000
6.700000,76.760000
6.060000,73.820000
4.500000,67.130000
6.120000,74.330000
6.060000,73.400000
-67.080000,-211.680000
-67.100000,-213.790000
-67.680000,-215.480000
-68.310000,-218.690000
9.240000,87.360000
8.280000,84.420000
7.690000,80.600000
7.040000,77.450000
8.350000,83.210000
7.600000,80.120000
-67.670000,-216.020000
-68.860000,-220.940000
-69.180000,-222.290000
-69.810000,-223.450000
-70.770000,-225.770000
11.400000,94.890000
10.380000,91.880000
10.350000,90.700000
8.220000,84.890000
10.340000,91.500000
9.960000,89.040000
-70.260000,-224.060000
-71.330000,-227.980000
-71.060000,-227.280000
-71.820000,-230.170000
-72.050000,-230.960000
12.420000,100.660000
11.320000,98.120000
11.090000,93.870000
12.060000,99.690000
11.390000,97.760000
-71.920000,-233.000000
-72.800000,-235.360000
-72.590000,-235.030000
-73.300000,-236.250000
-73.850000,-237.430000
14.420000,108.360000
13.570000,106.120000
13.260000,103.910000
13.950000,106.860000
-74.120000,-238.450000
-74.890000,-240.690000
-74.850000,-242.460000
-74.840000,-241.640000
-75.040000,-244.380000
16.090000,116.180000
15.280000,112.420000
15.040000,110.350000
15.480000,113.660000
15.160000,111.530000
-75.150000,-245.340000
-75.500000,-246.390000
-76.130000,-247.980000
-76.700000,-249.680000
-76.400000,-248.770000
-76.860000,-251.490000
17.740000,123.200000
17.460000,121.130000
16.580000,117.410000
17.010000,119.560000
-77.580000,-253.440000
-77.890000,-254.170000
-78.310000,-255.820000
-79.050000,-257.400000
-79.400000,-258.670000
19.270000,130.130000
18.990000,128.790000
18.510000,127.200000
17.620000,122.510000
18.780000,128.090000
18.280000,126.040000
-79.230000,-258.010000
-79.420000,-260.000000
-79.630000,-261.820000
-80.390000,-263.420000
-80.690000,-264.940000
-80.880000,-266.030000
21.390000,136.630000
20.850000,133.800000
19.200000,129.810000
21.400000,135.860000
19.560000,131.600000
-80.820000,-265.460000
-81.220000,-267.760000
-81.790000,-269.150000
-82.170000,-270.110000
-83.420000,-272.080000
-83.810000,-272.440000
22.460000,144.010000
21.470000,140.130000
21.640000,138.020000
21.560000,139.190000
22.140000,142.890000
-84.290000,-274.520000
-84.210000,-277.290000
-84.540000,-278.280000
-85.250000,-279.630000
-85.060000,-279.240000
24.180000,150.290000
24.160000,148.600000
23.130000,145.090000
24.220000,149.170000
-85.390000,-281.040000
-85.770000,-282.530000
-86.480000,-284.820000
-86.250000,-284.360000
-86.650000,-285.260000
26.460000,157.810000
25.840000,155.460000
25.050000,153.360000
24.060000,147.860000
25.640000,155.070000
24.370000,151.810000
26.170000,156.400000
-86.930000,-287.070000
-87.010000,-288.330000
-87.710000,-290.310000
-88.410000,-291.850000
27.190000,164.280000
27.000000,162.410000
26.560000,160.240000
26.790000,161.170000
27.110000,163.680000
-88.410000,-293.090000
-89.170000,-295.720000
-89.730000,-299.090000
28.940000,171.710000
28.650000,169.530000
27.910000,166.530000
28.120000,167.130000
27.830000,166.130000
28.780000,171.110000
-89.890000,-299.930000
-90.870000,-302.410000
-91.420000,-303.730000
30.860000,179.320000
30.220000,176.390000
29.560000,173.790000
29.950000,174.730000
30.590000,178.470000
-91.360000,-305.670000
-91.880000,-307.640000
-92.210000,-309.270000
-92.010000,-308.360000
32.190000,185.760000
31.620000,183.140000
31.570000,182.270000
31.770000,184.080000
31.210000,180.650000
31.570000,182.930000
-92.920000,-311.300000
-93.510000,-312.860000
-93.720000,-314.980000
-94.150000,-316.720000
-93.890000,-315.760000
33.780000,192.400000
33.460000,191.050000
33.060000,189.350000
33.570000,191.580000
-94.400000,-317.370000
-94.750000,-318.820000
-94.940000,-319.750000
-94.810000,-319.080000
-95.720000,-322.310000
-95.040000,-320.530000
-95.940000,-323.120000
-95.840000,-322.660000
35.390000,198.990000
34.360000,194.050000
34.440000,195.470000
-96.370000,-324.600000
-97.270000,-326.000000
-97.340000,-326.390000
-97.460000,-327.270000
-97.720000,-328.110000
37.210000,206.530000
36.430000,204.360000
35.770000,201.350000
-98.370000,-330.870000
-98.850000,-333.380000
-99.660000,-335.410000
38.790000,213.250000
38.380000,211.420000
37.820000,208.760000
37.520000,207.330000
36.180000,203.530000
37.850000,209.670000
36.630000,204.700000
37.670000,207.960000
-101.160000,-338.710000
-101.280000,-339.110000
-101.890000,-343.030000
40.340000,220.760000
39.110000,218.280000
38.950000,215.800000
39.070000,218.640000
38.520000,212.580000
39.040000,216.390000
-101.740000,-342.430000
-102.000000,-344.470000
-101.920000,-343.440000
-102.720000,-347.070000
-103.430000,-349.530000
41.970000,228.380000
41.340000,225.500000
40.960000,224.230000
